diarrhea,vomiting,fever,stomach_pain,nausea,weakness,headache,jaundice,dark_urine,dehydration,rash,body_pain,blood_stool,loss_appetite,pH,turbidity,possible_microorganisms
0,0,1,0,1,0,1,0,0,1,1,0,0,0,7.7,4.1,"Salmonella typhi,Giardia lamblia,Pseudomonas"
1,1,1,0,1,0,1,1,0,0,1,0,1,1,7.0,6.3,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,0,1,0,1,1,0,0,0,0,0,1,1,0,6.3,12.1,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Leptospira"
0,1,1,0,1,0,1,1,1,0,1,1,1,0,8.3,12.1,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Leptospira,Pseudomonas"
1,0,0,1,0,0,1,0,0,0,1,0,1,0,5.8,11.0,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
0,0,0,0,1,1,1,0,0,0,0,0,1,1,5.9,11.4,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia"
0,1,0,0,0,1,0,1,1,1,0,0,0,0,5.7,8.5,Hepatitis A virus
1,1,0,1,1,0,0,1,0,1,1,0,1,0,8.7,10.0,"Hepatitis A virus,E. coli,Giardia lamblia,Pseudomonas"
0,1,1,1,1,0,0,1,0,1,0,0,1,1,8.7,7.9,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia"
1,1,1,0,0,0,0,1,1,1,0,0,1,1,7.8,1.6,Shigella spp.
0,0,1,1,0,0,0,1,0,1,1,0,0,0,8.8,5.9,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
1,0,0,1,1,1,0,0,0,1,0,1,1,0,5.2,11.5,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
1,1,0,0,0,0,0,1,0,0,1,0,1,1,5.6,1.1,"Hepatitis A virus,Shigella spp.,Pseudomonas"
0,1,1,0,1,1,0,0,0,1,0,1,1,0,5.7,9.6,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Leptospira"
1,0,0,0,0,1,0,0,0,1,1,0,0,1,8.3,2.5,"Salmonella typhi,Pseudomonas"
1,0,0,1,0,1,0,1,0,1,1,0,0,0,6.6,14.1,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,1,1,1,0,1,0,1,1,1,1,0,1,0,5.2,4.0,"Shigella spp.,Giardia lamblia,Pseudomonas"
1,0,1,0,0,1,0,1,0,1,0,1,1,1,5.9,3.9,"Salmonella typhi,Hepatitis A virus,Shigella spp."
0,1,1,1,1,0,1,0,0,1,0,1,0,0,6.4,5.3,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Leptospira"
1,0,1,1,1,1,0,1,0,1,0,1,1,0,6.1,0.9,"Hepatitis A virus,Shigella spp.,Leptospira"
1,0,1,0,1,0,1,0,0,0,1,1,0,0,7.3,6.2,"Salmonella typhi,Hepatitis A virus,E. coli,Leptospira,Pseudomonas,Cryptosporidium"
0,1,0,0,1,1,0,1,1,1,1,0,1,0,8.7,5.3,"Salmonella typhi,Hepatitis A virus,Shigella spp."
0,0,0,0,1,1,1,0,0,0,1,1,0,0,8.6,9.2,"Salmonella typhi,Hepatitis A virus,Giardia lamblia,Pseudomonas"
1,1,0,1,1,1,0,1,1,0,0,0,0,0,5.7,13.1,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
1,1,0,1,0,0,1,1,0,1,1,1,1,0,7.1,2.0,"Hepatitis A virus,Pseudomonas"
0,1,1,1,0,1,1,1,0,1,1,1,0,1,5.3,3.5,"Hepatitis A virus,Giardia lamblia,Leptospira,Pseudomonas"
1,1,0,0,0,0,1,1,1,1,1,0,0,0,7.3,7.4,"Salmonella typhi,Hepatitis A virus,E. coli,Pseudomonas,Cryptosporidium"
1,1,1,1,1,1,0,0,1,1,0,0,0,0,5.6,6.7,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
0,0,1,1,1,0,0,1,1,0,0,1,1,1,7.1,7.7,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Leptospira"
1,1,0,1,0,1,0,0,1,0,0,1,1,0,7.6,9.3,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Cryptosporidium"
1,1,1,0,0,1,1,1,0,0,0,1,1,1,6.8,4.0,"Salmonella typhi,Hepatitis A virus,Shigella spp."
1,0,0,1,1,1,0,0,1,0,1,1,1,0,5.4,14.2,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Cryptosporidium"
0,1,1,0,1,1,1,0,1,1,1,1,0,1,6.3,0.2,"Hepatitis A virus,Pseudomonas"
0,1,1,1,0,0,0,1,1,1,0,1,0,0,6.8,10.0,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Leptospira"
1,0,0,0,0,1,1,1,0,1,1,0,0,0,7.8,8.9,"Salmonella typhi,Hepatitis A virus,E. coli,Pseudomonas"
0,1,0,1,1,1,1,1,0,0,0,0,0,1,6.8,0.1,"Hepatitis A virus,Shigella spp."
0,0,0,1,1,0,0,1,1,0,1,1,0,1,7.5,6.1,"Hepatitis A virus,E. coli,Pseudomonas"
1,1,0,1,0,1,0,1,0,0,1,1,0,0,7.4,9.3,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,0,1,0,1,0,0,0,1,1,0,0,1,0,7.2,3.4,"Shigella spp.,Giardia lamblia"
0,0,0,0,0,1,1,1,0,1,1,1,1,0,7.4,12.4,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Pseudomonas"
1,1,0,1,0,0,1,1,0,0,0,0,0,0,8.7,11.1,Salmonella typhi
1,1,0,1,1,0,0,1,0,1,1,0,0,1,8.4,3.8,"Hepatitis A virus,Shigella spp.,Giardia lamblia,Pseudomonas"
0,0,0,1,0,1,1,1,0,0,1,1,0,0,8.7,6.5,"Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
0,0,1,1,0,1,1,0,1,1,0,1,1,1,5.6,10.6,"Salmonella typhi,Shigella spp.,E. coli"
0,1,0,0,0,0,1,0,0,0,0,1,1,0,6.1,6.3,"Vibrio cholerae,Salmonella typhi,Shigella spp."
1,1,1,1,0,0,0,1,1,0,1,0,1,0,6.9,13.7,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
0,0,0,0,1,1,1,1,1,0,0,1,1,0,7.7,1.3,"Hepatitis A virus,Shigella spp."
1,1,1,1,0,1,1,1,0,0,1,0,1,1,5.6,11.4,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,1,0,0,1,1,1,0,1,0,1,1,0,1,5.3,13.4,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
0,0,1,0,0,1,0,1,1,1,0,0,0,0,5.7,9.8,Salmonella typhi
0,0,0,1,1,0,1,1,1,1,0,0,1,0,6.7,14.2,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
1,0,0,0,0,0,1,0,0,1,1,1,1,1,8.8,4.4,"Salmonella typhi,Shigella spp.,E. coli,Pseudomonas"
0,0,1,1,0,0,0,0,0,0,1,1,0,0,8.2,3.5,"Giardia lamblia,Leptospira,Pseudomonas"
0,1,1,0,1,0,0,1,0,1,0,0,0,1,6.3,13.1,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Giardia lamblia"
0,0,0,1,0,0,1,1,0,0,1,1,1,1,6.3,14.5,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
1,0,0,0,0,1,0,0,0,0,1,0,1,1,6.7,10.8,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Pseudomonas,Cryptosporidium"
1,0,1,1,1,0,0,0,0,0,0,0,1,1,8.6,8.4,"Salmonella typhi,Shigella spp.,E. coli"
0,0,0,1,0,1,0,1,1,0,1,0,0,0,6.3,9.7,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Pseudomonas"
1,1,1,0,1,0,1,0,0,1,0,0,1,1,7.8,1.6,Shigella spp.
1,0,0,0,1,1,1,0,0,1,0,0,0,1,8.5,4.5,"Salmonella typhi,Giardia lamblia"
1,1,1,1,0,0,0,1,0,1,0,0,0,0,8.2,3.5,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia"
1,0,1,1,1,0,0,1,1,1,1,0,0,0,7.8,12.3,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,1,0,0,0,0,0,0,1,0,1,0,1,1,8.2,2.5,"Hepatitis A virus,Pseudomonas"
1,0,1,0,0,0,0,0,1,1,1,1,0,0,5.4,5.1,"Vibrio cholerae,Salmonella typhi,E. coli,Leptospira,Pseudomonas,Cryptosporidium"
1,1,0,0,0,0,0,1,1,1,1,0,1,0,7.9,9.8,"Shigella spp.,Pseudomonas,Cryptosporidium"
0,0,0,1,0,1,0,1,1,0,0,1,1,1,5.3,5.5,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia"
0,1,0,0,1,1,1,0,0,0,0,0,1,0,5.6,6.2,"Vibrio cholerae,Hepatitis A virus,Giardia lamblia"
0,0,1,1,0,0,1,1,0,0,0,0,1,1,7.5,7.5,"Salmonella typhi,Shigella spp.,Giardia lamblia"
1,0,0,1,0,0,0,0,1,0,0,1,0,1,8.4,13.2,"Hepatitis A virus,E. coli,Giardia lamblia,Cryptosporidium"
1,1,0,1,1,0,1,0,0,1,0,0,0,1,8.7,7.0,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
1,0,1,0,1,0,0,1,0,0,0,1,0,1,8.6,13.0,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Leptospira,Cryptosporidium"
1,1,1,0,0,0,0,1,1,0,1,0,0,1,8.2,6.5,"Salmonella typhi,Hepatitis A virus,E. coli,Pseudomonas,Cryptosporidium"
0,0,1,1,0,0,0,1,1,0,0,0,1,1,8.4,1.1,"Hepatitis A virus,Shigella spp."
0,1,1,1,0,1,1,0,1,1,1,1,1,1,6.4,2.2,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Leptospira,Pseudomonas"
1,0,0,0,0,0,1,0,1,1,0,0,0,1,5.3,4.3,"Hepatitis A virus,E. coli"
0,1,1,1,0,1,1,0,0,1,0,1,0,0,8.1,14.8,"Salmonella typhi,E. coli,Leptospira"
0,0,1,1,1,1,0,1,1,0,0,0,1,0,8.6,7.7,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
0,1,1,0,0,1,1,1,0,0,0,0,0,0,8.9,4.0,"Salmonella typhi,Hepatitis A virus"
1,0,0,1,1,1,1,0,1,0,0,0,1,0,8.0,8.5,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Cryptosporidium"
0,1,0,1,0,1,0,0,0,0,0,0,0,1,5.8,2.3,"Salmonella typhi,Shigella spp."
1,1,0,0,1,0,0,0,0,1,0,0,1,0,7.3,14.6,"Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
1,1,1,0,1,1,1,1,1,0,0,0,1,1,8.4,5.2,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Cryptosporidium"
0,0,0,0,0,0,0,1,1,0,1,1,1,1,6.9,3.0,"Hepatitis A virus,Shigella spp.,Pseudomonas"
0,1,1,0,1,0,1,0,1,1,1,1,1,0,8.8,9.9,"Hepatitis A virus,Shigella spp.,Giardia lamblia,Leptospira,Pseudomonas"
0,0,0,1,1,1,1,1,1,0,0,1,1,0,8.4,11.1,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
1,0,0,1,1,0,0,1,0,1,0,0,1,1,8.9,12.5,"Hepatitis A virus,E. coli,Giardia lamblia"
0,0,0,1,1,0,0,0,1,0,1,0,0,1,8.6,0.8,"Hepatitis A virus,Pseudomonas"
1,1,1,1,0,0,1,0,0,1,1,0,0,1,8.5,0.5,"Shigella spp.,Pseudomonas"
1,1,0,1,0,1,1,1,0,1,0,0,0,0,7.2,14.2,"Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
0,0,0,0,1,1,1,0,0,1,1,0,1,0,7.5,9.3,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Pseudomonas"
1,1,1,1,0,1,0,1,1,0,1,0,0,1,6.3,13.9,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Pseudomonas"
1,1,1,0,1,1,1,1,0,1,1,0,1,0,5.3,8.9,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
0,1,0,0,0,1,0,0,0,0,0,1,1,0,6.6,13.4,"Vibrio cholerae,Salmonella typhi,Shigella spp."
1,1,1,0,0,1,1,0,1,1,1,1,1,0,7.0,8.0,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Leptospira,Pseudomonas,Cryptosporidium"
1,0,1,1,0,1,1,0,0,0,1,1,1,0,5.0,12.2,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Leptospira,Pseudomonas,Cryptosporidium"
0,1,1,1,1,0,1,0,0,0,0,0,1,1,7.4,9.2,"Shigella spp.,E. coli,Giardia lamblia"
0,0,1,0,1,0,0,1,1,0,0,1,0,1,8.4,12.0,"Hepatitis A virus,Giardia lamblia,Leptospira"
1,0,0,1,0,1,0,0,1,0,0,0,1,1,6.9,6.9,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia"
0,0,0,0,1,1,0,0,1,1,0,0,0,1,6.3,2.3,Salmonella typhi
1,1,0,0,1,0,1,0,0,1,1,0,0,1,6.7,3.7,"Salmonella typhi,Hepatitis A virus,Giardia lamblia,Pseudomonas"
1,1,0,0,0,1,0,0,0,1,1,0,1,1,8.2,1.1,Pseudomonas
1,1,0,1,0,1,0,0,1,0,0,1,1,1,6.0,11.6,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Cryptosporidium"
1,0,1,1,1,1,1,0,1,1,1,0,0,1,8.4,7.0,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
0,1,1,0,1,1,1,1,1,1,0,0,1,0,5.6,10.1,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia"
1,1,0,0,1,1,0,0,1,0,1,0,0,0,8.5,12.9,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Pseudomonas"
1,0,1,0,0,1,0,0,1,0,0,1,1,1,7.9,9.4,"Hepatitis A virus,Shigella spp.,E. coli,Leptospira,Cryptosporidium"
0,1,0,0,1,0,1,1,0,1,1,0,1,1,8.7,6.6,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Pseudomonas"
1,1,1,1,0,0,0,0,1,1,0,0,0,0,8.4,1.3,"Hepatitis A virus,Shigella spp."
0,1,1,0,0,0,1,1,1,0,1,1,1,1,6.3,1.4,"Hepatitis A virus,Shigella spp.,Leptospira,Pseudomonas"
1,0,1,1,0,1,0,0,1,0,1,1,0,1,5.7,13.6,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Leptospira,Pseudomonas,Cryptosporidium"
0,0,0,1,0,0,0,0,1,1,1,1,1,1,8.2,0.5,"Shigella spp.,Pseudomonas"
0,0,1,1,1,1,0,0,1,1,1,1,0,0,5.1,14.3,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Leptospira,Pseudomonas"
0,0,1,1,1,1,1,0,1,1,1,1,1,1,6.5,4.1,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Leptospira"
0,1,0,0,1,0,1,0,0,1,0,1,1,0,6.7,13.5,"Vibrio cholerae,Salmonella typhi,Shigella spp.,Giardia lamblia"
1,0,1,1,1,0,1,1,1,0,1,1,0,1,7.1,0.4,"Hepatitis A virus,Shigella spp.,Leptospira,Pseudomonas"
0,0,1,1,1,1,1,1,0,0,0,1,0,1,8.5,0.4,"Hepatitis A virus,Shigella spp.,Leptospira"
1,0,1,1,0,1,0,0,1,0,1,1,0,0,7.3,12.3,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Leptospira,Pseudomonas,Cryptosporidium"
0,1,0,0,0,1,1,0,1,0,1,1,1,1,7.2,2.7,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Pseudomonas"
0,1,1,0,1,0,1,1,0,1,1,1,0,1,6.9,14.5,"Hepatitis A virus,Giardia lamblia,Leptospira,Pseudomonas"
1,0,1,0,0,0,0,1,1,0,1,0,0,0,7.5,3.5,"Salmonella typhi,Hepatitis A virus,Pseudomonas"
0,0,0,1,0,1,1,1,0,0,1,0,0,1,7.5,1.6,"Hepatitis A virus,Shigella spp.,Pseudomonas"
1,0,0,0,0,0,1,1,1,0,1,0,1,1,6.4,8.8,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,Pseudomonas,Cryptosporidium"
1,0,0,0,1,1,0,0,0,1,0,0,0,0,7.1,2.3,Salmonella typhi
0,0,0,1,1,1,0,1,1,0,0,0,0,1,8.5,8.0,"Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
0,0,1,1,0,1,1,0,0,0,1,1,1,1,8.9,8.3,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Leptospira,Pseudomonas"
0,0,1,1,0,0,1,1,0,0,1,0,1,0,6.2,11.0,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Pseudomonas"
0,1,0,1,0,1,1,0,0,1,0,0,0,0,5.1,3.2,Giardia lamblia
0,1,1,0,0,0,1,1,0,1,1,1,0,1,8.3,7.6,"Salmonella typhi,Hepatitis A virus,Pseudomonas"
0,0,0,0,0,1,1,1,1,0,1,1,0,1,5.2,14.9,"Salmonella typhi,Hepatitis A virus,Pseudomonas"
0,1,1,0,1,0,0,1,1,1,1,1,0,0,5.3,11.5,"Salmonella typhi,Leptospira,Pseudomonas"
0,1,1,0,0,1,0,0,1,0,1,0,1,1,8.1,12.5,"Salmonella typhi,Hepatitis A virus,Pseudomonas"
1,0,0,0,1,0,1,1,0,1,0,0,0,0,7.2,8.9,"Salmonella typhi,Hepatitis A virus,E. coli,Cryptosporidium"
1,0,1,0,0,0,1,1,0,0,0,0,0,1,6.4,12.2,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Cryptosporidium"
1,0,0,1,0,0,0,1,0,0,1,1,0,1,8.5,0.7,"Hepatitis A virus,Pseudomonas"
0,1,0,0,0,1,0,1,0,1,1,0,1,1,6.5,7.1,"Vibrio cholerae,Salmonella typhi,Pseudomonas"
1,0,1,1,0,0,0,1,1,0,1,0,0,1,6.2,8.3,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Cryptosporidium"
1,0,1,0,0,1,0,0,1,1,0,0,0,0,7.4,11.6,"Salmonella typhi,Hepatitis A virus,E. coli"
1,0,1,1,1,0,1,0,1,1,1,1,1,0,6.5,2.7,"Salmonella typhi,Shigella spp.,Leptospira,Pseudomonas"
1,0,0,1,1,0,1,0,0,1,0,0,0,0,8.3,7.6,"Hepatitis A virus,Shigella spp.,E. coli,Cryptosporidium"
1,0,0,0,0,0,1,1,0,0,0,1,1,1,6.0,1.6,"Hepatitis A virus,Shigella spp."
1,0,0,0,0,0,1,1,0,1,1,1,0,0,5.5,8.0,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Pseudomonas"
1,0,0,0,1,1,1,0,0,1,0,0,0,0,8.3,0.9,Hepatitis A virus
1,0,1,0,0,0,1,1,1,0,0,0,1,1,5.9,6.8,"Vibrio cholerae,Salmonella typhi,Shigella spp.,Cryptosporidium"
0,1,1,0,1,1,0,0,1,0,0,0,0,1,8.3,13.4,"Salmonella typhi,Hepatitis A virus,Giardia lamblia"
0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.8,9.7,Hepatitis A virus
0,1,1,0,1,0,1,0,1,1,1,0,0,0,8.8,2.3,"Salmonella typhi,Pseudomonas"
0,0,0,1,1,1,1,1,1,0,1,0,1,1,5.1,14.7,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Pseudomonas"
0,1,0,1,0,0,0,1,1,0,1,1,1,1,5.8,4.1,"Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
1,0,1,1,0,0,1,0,0,1,0,0,0,1,5.0,11.5,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia"
1,1,1,0,0,1,0,1,0,0,1,0,0,1,5.1,10.2,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Pseudomonas,Cryptosporidium"
0,1,1,0,0,0,0,0,1,1,0,0,0,0,7.9,10.1,Salmonella typhi
0,0,1,1,0,0,1,0,1,0,1,0,0,1,7.1,1.1,"Hepatitis A virus,Shigella spp.,Pseudomonas"
0,0,1,0,0,0,1,0,0,0,0,0,1,0,5.2,9.4,"Salmonella typhi,Shigella spp."
1,0,0,0,0,1,1,1,0,0,1,0,0,1,5.2,0.6,"Hepatitis A virus,Pseudomonas"
0,1,0,0,0,1,0,1,0,1,0,0,1,0,5.6,2.4,"Salmonella typhi,Hepatitis A virus,Shigella spp."
1,1,0,0,0,1,1,1,0,0,0,1,0,1,7.0,7.4,"Salmonella typhi,E. coli"
0,1,0,1,0,0,0,1,1,1,1,0,1,1,7.5,11.4,"Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
1,1,1,1,0,1,0,1,1,0,0,0,1,0,5.6,2.1,"Salmonella typhi,Hepatitis A virus,Shigella spp."
0,1,1,1,1,1,1,1,0,1,1,0,1,1,6.2,6.7,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
1,0,1,0,0,1,1,0,1,1,0,1,0,1,6.8,10.9,"Vibrio cholerae,Hepatitis A virus,E. coli,Cryptosporidium"
1,0,0,1,0,1,0,1,1,1,1,1,0,0,8.0,0.9,"Hepatitis A virus,Pseudomonas"
0,0,1,0,1,0,0,1,0,0,0,0,0,0,7.2,1.6,Hepatitis A virus
0,1,0,0,1,0,1,1,0,1,0,0,1,1,7.8,12.2,"Salmonella typhi,Giardia lamblia"
1,0,1,1,0,1,1,0,0,1,1,0,1,1,5.8,1.0,"Shigella spp.,Pseudomonas"
0,0,1,0,0,1,1,1,1,0,0,1,1,0,8.6,12.5,Hepatitis A virus
0,1,0,1,1,1,1,1,0,1,1,0,1,0,6.5,7.4,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
1,1,1,1,1,1,1,1,0,0,1,0,0,0,5.2,11.7,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
0,1,1,1,1,1,0,1,0,1,0,0,1,0,6.6,7.4,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia"
1,0,0,1,1,1,1,1,0,1,0,0,0,1,5.5,8.4,"Vibrio cholerae,Shigella spp.,Giardia lamblia,Cryptosporidium"
0,0,1,1,1,1,0,0,1,1,0,0,1,0,7.6,11.3,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
0,0,0,1,1,1,0,0,0,1,0,1,0,0,6.5,1.9,"Hepatitis A virus,Shigella spp."
1,1,1,1,0,1,0,1,1,0,1,1,0,1,8.3,9.3,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,1,1,0,0,0,1,0,0,0,1,0,1,1,6.1,5.3,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Cryptosporidium"
0,1,0,1,0,1,0,1,1,1,1,1,1,0,8.5,2.9,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Pseudomonas"
1,1,0,0,0,0,0,1,1,0,0,1,0,0,8.7,5.0,"Hepatitis A virus,E. coli"
1,0,0,1,0,1,0,0,0,1,0,0,0,0,7.9,4.6,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia"
0,1,0,0,0,1,0,1,1,1,0,0,0,0,6.0,9.2,"Salmonella typhi,Hepatitis A virus"
0,1,0,1,0,1,0,0,0,1,1,0,0,0,6.3,1.1,"Shigella spp.,Pseudomonas"
0,0,0,0,0,0,0,1,0,1,0,1,0,1,6.4,13.0,Hepatitis A virus
0,0,0,1,1,1,0,0,0,1,1,1,1,1,6.6,13.0,"Hepatitis A virus,Shigella spp.,E. coli,Pseudomonas"
0,1,1,0,0,0,0,0,0,0,1,1,1,0,6.5,2.4,"Salmonella typhi,Shigella spp.,Leptospira,Pseudomonas"
0,0,0,1,1,1,0,1,1,0,0,1,0,0,7.4,12.2,"Salmonella typhi,Hepatitis A virus,Shigella spp."
0,0,1,1,0,0,0,0,0,1,1,0,0,0,6.5,13.8,"Salmonella typhi,Shigella spp.,Giardia lamblia,Pseudomonas"
1,1,1,0,1,0,0,1,1,0,0,1,0,0,8.9,10.1,"Salmonella typhi,Hepatitis A virus,E. coli,Leptospira,Cryptosporidium"
0,1,1,1,1,0,0,1,0,1,1,1,0,0,8.6,7.9,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Leptospira,Pseudomonas"
0,0,0,1,0,1,0,1,1,1,0,0,0,0,7.0,9.1,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia"
0,1,1,1,1,1,0,1,0,1,1,0,0,1,7.4,9.8,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
0,1,0,0,0,0,1,1,0,0,1,1,0,0,5.2,3.4,"Salmonella typhi,Hepatitis A virus,Pseudomonas"
0,0,0,1,0,0,0,0,1,0,0,1,0,0,7.0,9.1,"Hepatitis A virus,E. coli,Giardia lamblia"
0,0,0,0,0,1,0,0,1,0,0,0,1,0,7.0,4.8,"Salmonella typhi,Hepatitis A virus,Shigella spp."
0,0,0,1,1,1,1,1,1,1,0,0,0,1,7.5,3.6,"Salmonella typhi,Hepatitis A virus,Shigella spp."
1,1,1,1,1,0,0,1,0,1,1,0,1,0,6.7,10.2,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,Pseudomonas,Cryptosporidium"
1,1,1,0,0,1,0,0,1,0,1,0,0,0,8.5,9.6,"Salmonella typhi,Hepatitis A virus,E. coli,Pseudomonas,Cryptosporidium"
1,1,0,0,0,0,1,1,0,1,1,0,0,0,6.2,6.5,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Pseudomonas"
